date,model_id,likes,downloads,downloads_all_time
2025-09-26,ibm-granite/granite-timeseries-flowstate-r1,8,794,794
2025-09-26,ibm-granite/granite-timeseries-patchtsmixer,19,791,25716
2025-09-26,ibm-granite/granite-timeseries-patchtst,15,7284,39478
2025-09-26,ibm-granite/granite-timeseries-ttm-r1,307,172966,15470082
2025-09-26,ibm-granite/granite-7b-base,29,1195,79684
2025-09-26,ibm-granite/granite-20b-code-base-8k,14,1634,30080
2025-09-26,ibm-granite/granite-8b-code-base-4k,30,1206,51811
2025-09-26,ibm-granite/granite-34b-code-base-8k,19,98,12937
2025-09-26,ibm-granite/granite-3b-code-base-2k,37,3067,182323
2025-09-26,ibm-granite/granite-3b-code-instruct-2k,38,2186,133033
2025-09-26,ibm-granite/granite-8b-code-instruct-4k,115,2336,72828
2025-09-26,ibm-granite/granite-20b-code-instruct-8k,42,1837,77090
2025-09-26,ibm-granite/granite-34b-code-instruct-8k,75,1287,28339
2025-09-26,ibm-granite/granite-7b-instruct,8,1282,124304
2025-09-26,ibm-granite/granite-20b-code-base-8k-GGUF,4,48,951
2025-09-26,ibm-granite/granite-20b-code-instruct-8k-GGUF,4,22,4984
2025-09-26,ibm-granite/granite-7b-instruct-accelerator,1,11,671
2025-09-26,ibm-granite/granite-20b-code-instruct-accelerator,3,7,450
2025-09-26,ibm-granite/granite-34b-code-instruct-8k-GGUF,4,69,1968
2025-09-26,ibm-granite/granite-34b-code-base-8k-GGUF,3,40,862
2025-09-26,ibm-granite/granite-8b-code-instruct-accelerator,1,9,390
2025-09-26,ibm-granite/granite-3b-code-base-2k-GGUF,2,33,1133
2025-09-26,ibm-granite/granite-3b-code-instruct-2k-GGUF,7,110,4430
2025-09-26,ibm-granite/granite-8b-code-base-4k-GGUF,2,32,793
2025-09-26,ibm-granite/granite-8b-code-instruct-4k-GGUF,12,4085,24239
2025-09-26,ibm-granite/granite-3b-code-instruct-accelerator,1,7,46847
2025-09-26,ibm-granite/granite-geospatial-biomass,45,150,13300
2025-09-26,ibm-granite/granite-3b-code-base-128k,6,147,6461
2025-09-26,ibm-granite/granite-8b-code-base-128k,7,2318,11702
2025-09-26,ibm-granite/granite-20b-functioncalling,34,1166,16683
2025-09-26,ibm-granite/granite-20b-code-base-r1.1,2,65,3515
2025-09-26,ibm-granite/granite-20b-code-instruct-r1.1,1,61,5128
2025-09-26,ibm-granite/granite-3b-code-instruct-128k,12,2000,67657
2025-09-26,ibm-granite/granite-8b-code-instruct-128k,21,2057,26592
2025-09-26,ibm-granite/granite-34b-code-instruct-accelerator,0,7,194
2025-09-26,ibm-granite/granite-guardian-hap-38m,40,5816,142486
2025-09-26,ibm-granite/granite-guardian-hap-125m,25,1504,12740
2025-09-26,ibm-granite/granite-geospatial-wxc-downscaling,34,472,2723
2025-09-26,ibm-granite/granite-3.0-2b-base,22,2657,58644
2025-09-26,ibm-granite/granite-3.0-2b-instruct,46,4701,161033
2025-09-26,ibm-granite/granite-3.0-8b-base,24,2456,55827
2025-09-26,ibm-granite/granite-3.0-8b-instruct,203,32592,350561
2025-09-26,ibm-granite/granite-3.0-3b-a800m-base,5,2447,35128
2025-09-26,ibm-granite/granite-3.0-3b-a800m-instruct,20,2704,48503
2025-09-26,ibm-granite/granite-3.0-1b-a400m-base,6,3036,40540
2025-09-26,ibm-granite/granite-3.0-1b-a400m-instruct,20,2119,16808
2025-09-26,ibm-granite/granite-guardian-3.0-8b,36,1504,207898
2025-09-26,ibm-granite/granite-guardian-3.0-2b,21,1361,40992
2025-09-26,ibm-granite/granite-3.0-8b-instruct-accelerator,1,11,489
2025-09-26,ibm-granite/granite-uncertainty-3.0-8b-lora,3,0,0
2025-09-26,ibm-granite/granite-rag-3.0-8b-lora,4,0,0
2025-09-26,ibm-granite/granite-geospatial-canopyheight,18,14,11310
2025-09-26,ibm-granite/granite-geospatial-land-surface-temperature,19,288,12239
2025-09-26,ibm-granite/granite-geospatial-uki-flooddetection,15,71,701
2025-09-26,ibm-granite/granite-3.1-8b-base,23,3327,107853
2025-09-26,ibm-granite/granite-3.1-2b-base,13,8871,79862
2025-09-26,ibm-granite/granite-3.1-8b-instruct,162,39170,875960
2025-09-26,ibm-granite/granite-3.1-2b-instruct,52,8724,211078
2025-09-26,ibm-granite/granite-3.1-3b-a800m-base,8,3452,34844
2025-09-26,ibm-granite/granite-3.1-1b-a400m-base,9,2762,33604
2025-09-26,ibm-granite/granite-3.1-1b-a400m-instruct,19,5859,48685
2025-09-26,ibm-granite/granite-3.0-8b-lora-intrinsics-v0.1,3,63,251
2025-09-26,ibm-granite/granite-guardian-3.1-2b,13,2200,57912
2025-09-26,ibm-granite/granite-guardian-3.1-8b,14,1671,15211
2025-09-26,ibm-granite/granite-3.1-8b-lora-intrinsics-v0.1,0,64,182
2025-09-26,ibm-granite/granite-guardian-3.2-5b,11,1886,21354
2025-09-26,ibm-granite/granite-vision-3.1-2b-preview,104,1831,45122
2025-09-26,ibm-granite/granite-guardian-3.2-3b-a800m,5,1788,48863
2025-09-26,ibm-granite/granite-3.2-8b-instruct-preview,69,1114,16384
2025-09-26,ibm-granite/GneissWeb.bloom,0,0,0
2025-09-26,ibm-granite/GneissWeb.Quality_annotator,4,0,0
2025-09-26,ibm-granite/GneissWeb.Sci_classifier,1,0,0
2025-09-26,ibm-granite/GneissWeb.Tech_classifier,2,0,0
2025-09-26,ibm-granite/GneissWeb.Med_classifier,1,0,0
2025-09-26,ibm-granite/GneissWeb.Edu_classifier,1,0,0
2025-09-26,ibm-granite/granite-3.2-2b-instruct,49,27558,152532
2025-09-26,ibm-granite/granite-3.2-8b-instruct,84,10168,228395
2025-09-26,ibm-granite/GneissWeb.7B_ablation_model_on_350B_FineWeb.seed1,0,73,486
2025-09-26,ibm-granite/GneissWeb.7B_ablation_model_on_350B_GneissWeb.seed1,0,77,301
2025-09-26,ibm-granite/GneissWeb.7B_ablation_model_on_350B_FineWeb.Edu.seed1,0,69,321
2025-09-26,ibm-granite/GneissWeb.7B_ablation_model_on_350B_FineWeb.seed2,0,57,216
2025-09-26,ibm-granite/GneissWeb.7B_ablation_model_on_350B_GneissWeb.seed2,0,104,342
2025-09-26,ibm-granite/GneissWeb.7B_ablation_model_on_350B_FineWeb.Edu.seed2,0,72,263
2025-09-26,ibm-granite/GneissWeb.7B_ablation_model_on_350B_FineWeb.seed3,0,64,292
2025-09-26,ibm-granite/GneissWeb.7B_ablation_model_on_350B_GneissWeb.seed3,0,62,284
2025-09-26,ibm-granite/GneissWeb.7B_ablation_model_on_350B_FineWeb.Edu.seed3,0,61,233
2025-09-26,ibm-granite/granite-speech-3.2-8b,81,1066,9895
2025-09-26,ibm-granite/granite-3.2-8b-lora-uncertainty,2,0,0
2025-09-26,ibm-granite/granite-3.2-8b-lora-rag-query-rewrite,3,0,0
2025-09-26,ibm-granite/granite-3.3-2b-instruct-GGUF,11,1842,14261
2025-09-26,ibm-granite/granite-3.3-8b-instruct-GGUF,25,5234,27832
2025-09-26,ibm-granite/granite-3.2-8b-lora-rag-answerability-prediction,0,10,502
2025-09-26,ibm-granite/granite-3.2-8b-lora-rag-hallucination-detection,3,53,409
2025-09-26,ibm-granite/granite-3.2-8b-lora-rag-citation-generation,3,13,480
2025-09-26,ibm-granite/granite-speech-3.3-8b,119,10914,48197
2025-09-26,ibm-granite/granite-3.2-8b-lora-jailbreak,0,0,0
2025-09-26,ibm-granite/granite-3.2-8b-alora-jailbreak,0,0,0
2025-09-26,ibm-granite/granite-3.2-8b-alora-rag-query-rewrite,2,0,0
2025-09-26,ibm-granite/granite-3.2-8b-alora-rag-answerability-prediction,0,0,0
2025-09-26,ibm-granite/granite-3.2-8b-alora-requirement-check,1,0,0
2025-09-26,ibm-granite/granite-speech-3.3-2b,31,64028,169130
2025-09-26,ibm-granite/granite-4.0-tiny-base-preview,20,148,2997
2025-09-26,ibm-granite/granite-3.3-2b-base-GGUF,0,174,1048
2025-09-26,ibm-granite/granite-3.3-8b-base-GGUF,0,247,1617
2025-09-26,ibm-granite/granite-vision-3.3-2b-embedding,15,3043,5138
2025-09-26,ibm-granite/granite-guardian-3.3-8b,15,3559,6749
2025-09-26,ibm-granite/granite-3.3-8b-alora-uncertainty,0,0,0
2025-09-26,ibm-granite/granite-3.3-8b-lora-uncertainty,0,0,0
2025-09-26,ibm-granite/granite-3.3-8b-rag-agent-lib,11,0,0
2025-09-26,ibm-granite/granite-3.3-8b-lora-math-prm,2,0,0
2025-09-26,ibm-granite/granite-3.3-8b-alora-requirement-check,2,0,0
2025-09-26,ibm-granite/granite-guardian-3.3-8b-GGUF,0,300,776
2025-09-26,ibm-granite/granite-4.0-tiny-preview-GGUF,2,3222,4871
2025-09-26,ibm-granite/granite-4.0-tiny-base-preview-GGUF,0,1392,2210
2025-09-26,ibm-granite/granite-guardian-3.2-5b-lora-harm-categories,2,0,0
2025-09-27,ibm-granite/granite-docling-258M,723,60084,60089
2025-09-27,ibm-granite/granite-docling-258M-mlx,43,3525,3525
2025-09-27,ibm-granite/granite-vision-3.3-2b,31,21946,82943
2025-09-27,ibm-granite/granite-3.3-8b-base,21,9915,1562296
2025-09-27,ibm-granite/granite-embedding-125m-english,19,35549,321438
2025-09-27,ibm-granite/granite-embedding-278m-multilingual,57,33150,465497
2025-09-27,ibm-granite/granite-vision-3.2-2b,106,4913,86582
2025-09-27,ibm-granite/granite-embedding-30m-sparse,18,7397,81297
2025-09-27,ibm-granite/granite-3.3-8b-instruct,126,89020,519135
2025-09-27,ibm-granite/granite-embedding-small-english-r2,34,16754,18694
2025-09-27,ibm-granite/granite-geospatial-uki,14,104,1067
2025-09-27,ibm-granite/granite-embedding-30m-english,16,187004,1042436
2025-09-27,ibm-granite/granite-3.3-2b-instruct,71,184783,633939
2025-09-27,ibm-granite/granite-guardian-hap-38m,41,5687,142603
2025-09-27,ibm-granite/granite-guardian-hap-125m,26,1511,12777
2025-09-27,ibm-granite/granite-embedding-107m-multilingual,32,23205,149553
2025-09-27,ibm-granite/granite-3.1-3b-a800m-instruct,27,13405,207877
2025-09-27,ibm-granite/granite-3.2-8b-instruct,85,10126,228693
2025-09-27,ibm-granite/granite-3.3-2b-base,18,15537,53115
2025-09-27,ibm-granite/granite-3.2-8b-alora-uncertainty,6,0,0
2025-09-27,ibm-granite/granite-4.0-tiny-preview,156,62598,263694
2025-09-27,ibm-granite/granite-timeseries-tspulse-r1,19,58638,342703
2025-09-27,ibm-granite/granite-vision-3.3-2b-embedding,16,3070,5229
2025-09-27,ibm-granite/granite-embedding-english-r2,50,14872,17233
2025-09-27,ibm-granite/granite-embedding-reranker-english-r2,3,595,595
2025-09-27,ibm-granite/granite-vision-3.3-2b-GGUF,5,1193,2065
2025-09-27,ibm-granite/granite-guardian-3.2-5b-lora-harm-correction,16,90,90
2025-09-27,ibm-granite/granite-timeseries-flowstate-r1,8,816,816
2025-09-27,ibm-granite/granite-timeseries-patchtsmixer,19,793,25747
2025-09-27,ibm-granite/granite-timeseries-patchtst,15,7202,39673
2025-09-27,ibm-granite/granite-timeseries-ttm-r1,307,172936,15479748
2025-09-27,ibm-granite/granite-7b-base,29,1173,79697
2025-09-27,ibm-granite/granite-20b-code-base-8k,14,1648,30134
2025-09-27,ibm-granite/granite-8b-code-base-4k,30,1185,51820
2025-09-27,ibm-granite/granite-34b-code-base-8k,19,98,12938
2025-09-27,ibm-granite/granite-3b-code-base-2k,37,3041,182335
2025-09-27,ibm-granite/granite-3b-code-instruct-2k,38,2164,133048
2025-09-27,ibm-granite/granite-8b-code-instruct-4k,115,2296,72841
2025-09-27,ibm-granite/granite-20b-code-instruct-8k,42,1838,77132
2025-09-27,ibm-granite/granite-34b-code-instruct-8k,75,1272,28357
2025-09-27,ibm-granite/granite-7b-instruct,8,1262,124315
2025-09-27,ibm-granite/granite-20b-code-base-8k-GGUF,4,46,951
2025-09-27,ibm-granite/granite-20b-code-instruct-8k-GGUF,4,22,4984
2025-09-27,ibm-granite/granite-7b-instruct-accelerator,1,10,671
2025-09-27,ibm-granite/granite-20b-code-instruct-accelerator,3,6,450
2025-09-27,ibm-granite/granite-34b-code-instruct-8k-GGUF,4,64,1968
2025-09-27,ibm-granite/granite-34b-code-base-8k-GGUF,3,37,862
2025-09-27,ibm-granite/granite-8b-code-instruct-accelerator,1,8,390
2025-09-27,ibm-granite/granite-3b-code-base-2k-GGUF,2,33,1133
2025-09-27,ibm-granite/granite-3b-code-instruct-2k-GGUF,7,110,4431
2025-09-27,ibm-granite/granite-8b-code-base-4k-GGUF,2,32,793
2025-09-27,ibm-granite/granite-8b-code-instruct-4k-GGUF,12,4095,24374
2025-09-27,ibm-granite/granite-3b-code-instruct-accelerator,1,6,46847
2025-09-27,ibm-granite/granite-geospatial-biomass,45,149,13300
2025-09-27,ibm-granite/granite-3b-code-base-128k,6,146,6461
2025-09-27,ibm-granite/granite-8b-code-base-128k,7,2197,11712
2025-09-27,ibm-granite/granite-20b-functioncalling,34,1151,16697
2025-09-27,ibm-granite/granite-20b-code-base-r1.1,2,64,3515
2025-09-27,ibm-granite/granite-20b-code-instruct-r1.1,1,60,5128
2025-09-27,ibm-granite/granite-3b-code-instruct-128k,12,2002,67721
2025-09-27,ibm-granite/granite-8b-code-instruct-128k,21,2085,26661
2025-09-27,ibm-granite/granite-34b-code-instruct-accelerator,0,6,194
2025-09-27,ibm-granite/granite-geospatial-wxc-downscaling,34,473,2724
2025-09-27,ibm-granite/granite-3.0-2b-base,22,2637,58703
2025-09-27,ibm-granite/granite-3.0-2b-instruct,46,4627,161115
2025-09-27,ibm-granite/granite-3.0-8b-base,24,2437,55884
2025-09-27,ibm-granite/granite-3.0-8b-instruct,203,32220,351599
2025-09-27,ibm-granite/granite-3.0-3b-a800m-base,5,2424,35183
2025-09-27,ibm-granite/granite-3.0-3b-a800m-instruct,20,2694,48568
2025-09-27,ibm-granite/granite-3.0-1b-a400m-base,6,3035,40615
2025-09-27,ibm-granite/granite-3.0-1b-a400m-instruct,20,2019,16837
2025-09-27,ibm-granite/granite-timeseries-ttm-r2,121,283460,7798387
2025-09-27,ibm-granite/granite-guardian-3.0-8b,36,1533,207960
2025-09-27,ibm-granite/granite-guardian-3.0-2b,21,1312,41013
2025-09-27,ibm-granite/granite-3.0-8b-instruct-accelerator,1,12,491
2025-09-27,ibm-granite/granite-uncertainty-3.0-8b-lora,3,0,0
2025-09-27,ibm-granite/granite-rag-3.0-8b-lora,4,0,0
2025-09-27,ibm-granite/granite-geospatial-canopyheight,18,14,11310
2025-09-27,ibm-granite/granite-geospatial-land-surface-temperature,19,291,12243
2025-09-27,ibm-granite/granite-geospatial-uki-flooddetection,15,95,725
2025-09-27,ibm-granite/granite-3.1-8b-base,23,3213,107916
2025-09-27,ibm-granite/granite-3.1-2b-base,13,8933,79999
2025-09-27,ibm-granite/granite-3.1-8b-instruct,162,39182,877616
2025-09-27,ibm-granite/granite-3.1-2b-instruct,52,8601,211342
2025-09-27,ibm-granite/granite-3.1-3b-a800m-base,8,3428,34900
2025-09-27,ibm-granite/granite-3.1-1b-a400m-base,9,3194,34112
2025-09-27,ibm-granite/granite-3.1-1b-a400m-instruct,19,5759,48748
2025-09-27,ibm-granite/granite-3.0-8b-lora-intrinsics-v0.1,3,62,251
2025-09-27,ibm-granite/granite-guardian-3.1-2b,13,2183,57975
2025-09-27,ibm-granite/granite-guardian-3.1-8b,14,1658,15231
2025-09-27,ibm-granite/granite-3.1-8b-lora-intrinsics-v0.1,0,63,182
2025-09-27,ibm-granite/granite-guardian-3.2-5b,11,1837,21371
2025-09-27,ibm-granite/granite-vision-3.1-2b-preview,104,1789,45151
2025-09-27,ibm-granite/granite-guardian-3.2-3b-a800m,5,1748,48880
2025-09-27,ibm-granite/granite-3.2-8b-instruct-preview,69,1093,16393
2025-09-27,ibm-granite/GneissWeb.bloom,0,0,0
2025-09-27,ibm-granite/GneissWeb.Quality_annotator,4,0,0
2025-09-27,ibm-granite/GneissWeb.Sci_classifier,1,0,0
2025-09-27,ibm-granite/GneissWeb.Tech_classifier,2,0,0
2025-09-27,ibm-granite/GneissWeb.Med_classifier,1,0,0
2025-09-27,ibm-granite/GneissWeb.Edu_classifier,1,0,0
2025-09-27,ibm-granite/granite-3.2-2b-instruct,49,27666,152917
2025-09-27,ibm-granite/GneissWeb.7B_ablation_model_on_350B_FineWeb.seed1,0,72,486
2025-09-27,ibm-granite/GneissWeb.7B_ablation_model_on_350B_GneissWeb.seed1,0,77,302
2025-09-27,ibm-granite/GneissWeb.7B_ablation_model_on_350B_FineWeb.Edu.seed1,0,68,321
2025-09-27,ibm-granite/GneissWeb.7B_ablation_model_on_350B_FineWeb.seed2,0,56,216
2025-09-27,ibm-granite/GneissWeb.7B_ablation_model_on_350B_GneissWeb.seed2,0,103,342
2025-09-27,ibm-granite/GneissWeb.7B_ablation_model_on_350B_FineWeb.Edu.seed2,0,71,263
2025-09-27,ibm-granite/GneissWeb.7B_ablation_model_on_350B_FineWeb.seed3,0,63,292
2025-09-27,ibm-granite/GneissWeb.7B_ablation_model_on_350B_GneissWeb.seed3,0,61,284
2025-09-27,ibm-granite/GneissWeb.7B_ablation_model_on_350B_FineWeb.Edu.seed3,0,60,233
2025-09-27,ibm-granite/granite-speech-3.2-8b,81,1044,9905
2025-09-27,ibm-granite/granite-3.2-8b-lora-uncertainty,2,0,0
2025-09-27,ibm-granite/granite-3.2-8b-lora-rag-query-rewrite,3,0,0
2025-09-27,ibm-granite/granite-3.3-2b-instruct-GGUF,11,1919,14381
2025-09-27,ibm-granite/granite-3.3-8b-instruct-GGUF,25,5255,28040
2025-09-27,ibm-granite/granite-3.2-8b-lora-rag-answerability-prediction,0,9,502
2025-09-27,ibm-granite/granite-3.2-8b-lora-rag-hallucination-detection,3,53,409
2025-09-27,ibm-granite/granite-3.2-8b-lora-rag-citation-generation,3,13,480
2025-09-27,ibm-granite/granite-speech-3.3-8b,119,8967,48390
2025-09-27,ibm-granite/granite-3.2-8b-lora-jailbreak,0,0,0
2025-09-27,ibm-granite/granite-3.2-8b-alora-jailbreak,0,0,0
2025-09-27,ibm-granite/granite-3.2-8b-alora-rag-query-rewrite,2,0,0
2025-09-27,ibm-granite/granite-3.2-8b-alora-rag-answerability-prediction,0,0,0
2025-09-27,ibm-granite/granite-3.2-8b-alora-requirement-check,1,0,0
2025-09-27,ibm-granite/granite-speech-3.3-2b,31,63207,171717
2025-09-27,ibm-granite/granite-4.0-tiny-base-preview,20,147,3004
2025-09-27,ibm-granite/granite-3.3-2b-base-GGUF,0,204,1079
2025-09-27,ibm-granite/granite-3.3-8b-base-GGUF,0,260,1633
2025-09-27,ibm-granite/granite-guardian-3.3-8b,15,3608,6837
2025-09-27,ibm-granite/granite-3.3-8b-alora-uncertainty,0,0,0
2025-09-27,ibm-granite/granite-3.3-8b-lora-uncertainty,0,0,0
2025-09-27,ibm-granite/granite-3.3-8b-rag-agent-lib,11,0,0
2025-09-27,ibm-granite/granite-3.3-8b-lora-math-prm,2,0,0
2025-09-27,ibm-granite/granite-3.3-8b-alora-requirement-check,2,0,0
2025-09-27,ibm-granite/granite-guardian-3.3-8b-GGUF,0,315,792
2025-09-27,ibm-granite/granite-4.0-tiny-preview-GGUF,2,3248,4947
2025-09-27,ibm-granite/granite-4.0-tiny-base-preview-GGUF,0,1394,2225
2025-09-27,ibm-granite/granite-guardian-3.2-5b-lora-harm-categories,2,0,0
2025-09-28,ibm-granite/granite-docling-258M,733,78864,78869
2025-09-28,ibm-granite/granite-docling-258M-mlx,43,3679,3679
2025-09-28,ibm-granite/granite-3.3-8b-instruct,128,89640,523568
2025-09-28,ibm-granite/granite-3.3-8b-base,21,9768,1562493
2025-09-28,ibm-granite/granite-vision-3.3-2b,31,21859,83264
2025-09-28,ibm-granite/granite-embedding-125m-english,19,34474,322062
2025-09-28,ibm-granite/granite-embedding-30m-english,17,182838,1049759
2025-09-28,ibm-granite/granite-embedding-278m-multilingual,57,31876,465873
2025-09-28,ibm-granite/granite-vision-3.2-2b,106,4753,86679
2025-09-28,ibm-granite/granite-embedding-30m-sparse,18,7344,81529
2025-09-28,ibm-granite/granite-geospatial-uki,14,106,1069
2025-09-28,ibm-granite/granite-3.3-2b-instruct,71,184066,637716
2025-09-28,ibm-granite/granite-vision-3.3-2b-embedding,17,3037,5229
2025-09-28,ibm-granite/granite-embedding-small-english-r2,34,16707,18818
2025-09-28,ibm-granite/granite-guardian-hap-38m,41,5496,142654
2025-09-28,ibm-granite/granite-guardian-hap-125m,26,1479,12786
2025-09-28,ibm-granite/granite-embedding-107m-multilingual,32,23130,150329
2025-09-28,ibm-granite/granite-3.1-3b-a800m-instruct,27,13327,207937
2025-09-28,ibm-granite/granite-3.2-8b-instruct,85,9961,228876
2025-09-28,ibm-granite/granite-3.3-2b-base,18,14605,53211
2025-09-28,ibm-granite/granite-3.2-8b-alora-uncertainty,6,0,0
2025-09-28,ibm-granite/granite-4.0-tiny-preview,156,60517,265250
2025-09-28,ibm-granite/granite-timeseries-tspulse-r1,19,73794,358397
2025-09-28,ibm-granite/granite-embedding-english-r2,50,14459,17343
2025-09-28,ibm-granite/granite-embedding-reranker-english-r2,3,607,607
2025-09-28,ibm-granite/granite-guardian-3.2-5b-lora-harm-correction,16,90,90
2025-09-28,ibm-granite/granite-timeseries-flowstate-r1,8,819,819
2025-09-28,ibm-granite/granite-timeseries-patchtsmixer,19,873,25839
2025-09-28,ibm-granite/granite-timeseries-patchtst,15,7184,39784
2025-09-28,ibm-granite/granite-timeseries-ttm-r1,307,178248,15487260
2025-09-28,ibm-granite/granite-7b-base,29,1151,79706
2025-09-28,ibm-granite/granite-20b-code-base-8k,14,1643,30169
2025-09-28,ibm-granite/granite-8b-code-base-4k,30,1137,51820
2025-09-28,ibm-granite/granite-34b-code-base-8k,19,93,12939
2025-09-28,ibm-granite/granite-3b-code-base-2k,37,3005,182335
2025-09-28,ibm-granite/granite-3b-code-instruct-2k,38,2069,133049
2025-09-28,ibm-granite/granite-8b-code-instruct-4k,115,2248,72844
2025-09-28,ibm-granite/granite-20b-code-instruct-8k,42,1794,77152
2025-09-28,ibm-granite/granite-34b-code-instruct-8k,75,1199,28364
2025-09-28,ibm-granite/granite-7b-instruct,8,1225,124315
2025-09-28,ibm-granite/granite-20b-code-base-8k-GGUF,4,47,952
2025-09-28,ibm-granite/granite-20b-code-instruct-8k-GGUF,4,23,4985
2025-09-28,ibm-granite/granite-7b-instruct-accelerator,1,10,671
2025-09-28,ibm-granite/granite-20b-code-instruct-accelerator,3,6,450
2025-09-28,ibm-granite/granite-34b-code-instruct-8k-GGUF,4,63,1968
2025-09-28,ibm-granite/granite-34b-code-base-8k-GGUF,3,37,862
2025-09-28,ibm-granite/granite-8b-code-instruct-accelerator,1,8,390
2025-09-28,ibm-granite/granite-3b-code-base-2k-GGUF,2,32,1134
2025-09-28,ibm-granite/granite-3b-code-instruct-2k-GGUF,7,109,4431
2025-09-28,ibm-granite/granite-8b-code-base-4k-GGUF,2,31,793
2025-09-28,ibm-granite/granite-8b-code-instruct-4k-GGUF,12,4060,24478
2025-09-28,ibm-granite/granite-3b-code-instruct-accelerator,1,6,46847
2025-09-28,ibm-granite/granite-geospatial-biomass,45,143,13300
2025-09-28,ibm-granite/granite-3b-code-base-128k,6,146,6461
2025-09-28,ibm-granite/granite-8b-code-base-128k,7,2156,11712
2025-09-28,ibm-granite/granite-20b-functioncalling,34,1153,16723
2025-09-28,ibm-granite/granite-20b-code-base-r1.1,2,64,3515
2025-09-28,ibm-granite/granite-20b-code-instruct-r1.1,1,62,5130
2025-09-28,ibm-granite/granite-3b-code-instruct-128k,12,1928,67731
2025-09-28,ibm-granite/granite-8b-code-instruct-128k,21,2229,26854
2025-09-28,ibm-granite/granite-34b-code-instruct-accelerator,0,6,194
2025-09-28,ibm-granite/granite-geospatial-wxc-downscaling,34,476,2727
2025-09-28,ibm-granite/granite-3.0-2b-base,22,2691,58837
2025-09-28,ibm-granite/granite-3.0-2b-instruct,46,4520,161172
2025-09-28,ibm-granite/granite-3.0-8b-base,24,2407,55932
2025-09-28,ibm-granite/granite-3.0-8b-instruct,203,31869,352304
2025-09-28,ibm-granite/granite-3.0-3b-a800m-base,5,2386,35221
2025-09-28,ibm-granite/granite-3.0-3b-a800m-instruct,20,2677,48631
2025-09-28,ibm-granite/granite-3.0-1b-a400m-base,6,3006,40663
2025-09-28,ibm-granite/granite-3.0-1b-a400m-instruct,20,1892,16890
2025-09-28,ibm-granite/granite-timeseries-ttm-r2,121,268866,7805673
2025-09-28,ibm-granite/granite-guardian-3.0-8b,36,1566,208028
2025-09-28,ibm-granite/granite-guardian-3.0-2b,21,1298,41031
2025-09-28,ibm-granite/granite-3.0-8b-instruct-accelerator,1,12,491
2025-09-28,ibm-granite/granite-uncertainty-3.0-8b-lora,3,0,0
2025-09-28,ibm-granite/granite-rag-3.0-8b-lora,4,0,0
2025-09-28,ibm-granite/granite-geospatial-canopyheight,18,14,11310
2025-09-28,ibm-granite/granite-geospatial-land-surface-temperature,19,286,12243
2025-09-28,ibm-granite/granite-geospatial-uki-flooddetection,15,93,726
2025-09-28,ibm-granite/granite-3.1-8b-base,23,3098,107963
2025-09-28,ibm-granite/granite-3.1-2b-base,13,8904,80046
2025-09-28,ibm-granite/granite-3.1-8b-instruct,162,39177,878875
2025-09-28,ibm-granite/granite-3.1-2b-instruct,52,8556,211611
2025-09-28,ibm-granite/granite-3.1-3b-a800m-base,8,3392,34940
2025-09-28,ibm-granite/granite-3.1-1b-a400m-base,9,3185,34187
2025-09-28,ibm-granite/granite-3.1-1b-a400m-instruct,19,5718,48790
2025-09-28,ibm-granite/granite-3.0-8b-lora-intrinsics-v0.1,3,62,251
2025-09-28,ibm-granite/granite-guardian-3.1-2b,13,2188,58031
2025-09-28,ibm-granite/granite-guardian-3.1-8b,14,1607,15245
2025-09-28,ibm-granite/granite-3.1-8b-lora-intrinsics-v0.1,0,63,182
2025-09-28,ibm-granite/granite-guardian-3.2-5b,11,1801,21373
2025-09-28,ibm-granite/granite-vision-3.1-2b-preview,104,1743,45168
2025-09-28,ibm-granite/granite-guardian-3.2-3b-a800m,5,1711,48893
2025-09-28,ibm-granite/granite-3.2-8b-instruct-preview,69,1060,16393
2025-09-28,ibm-granite/GneissWeb.bloom,0,0,0
2025-09-28,ibm-granite/GneissWeb.Quality_annotator,4,0,0
2025-09-28,ibm-granite/GneissWeb.Sci_classifier,1,0,0
2025-09-28,ibm-granite/GneissWeb.Tech_classifier,2,0,0
2025-09-28,ibm-granite/GneissWeb.Med_classifier,1,0,0
2025-09-28,ibm-granite/GneissWeb.Edu_classifier,1,0,0
2025-09-28,ibm-granite/granite-3.2-2b-instruct,49,27391,153088
2025-09-28,ibm-granite/GneissWeb.7B_ablation_model_on_350B_FineWeb.seed1,0,72,486
2025-09-28,ibm-granite/GneissWeb.7B_ablation_model_on_350B_GneissWeb.seed1,0,77,302
2025-09-28,ibm-granite/GneissWeb.7B_ablation_model_on_350B_FineWeb.Edu.seed1,0,68,321
2025-09-28,ibm-granite/GneissWeb.7B_ablation_model_on_350B_FineWeb.seed2,0,56,216
2025-09-28,ibm-granite/GneissWeb.7B_ablation_model_on_350B_GneissWeb.seed2,0,103,342
2025-09-28,ibm-granite/GneissWeb.7B_ablation_model_on_350B_FineWeb.Edu.seed2,0,71,263
2025-09-28,ibm-granite/GneissWeb.7B_ablation_model_on_350B_FineWeb.seed3,0,63,292
2025-09-28,ibm-granite/GneissWeb.7B_ablation_model_on_350B_GneissWeb.seed3,0,62,285
2025-09-28,ibm-granite/GneissWeb.7B_ablation_model_on_350B_FineWeb.Edu.seed3,0,61,234
2025-09-28,ibm-granite/granite-speech-3.2-8b,81,1017,9905
